Date;Location;Latitude;Longitude;Operator;AC Type;Aboard;Aboard Passangers;Aboard Crew;Fatalities;Fatalities Passangers;Fatalities Crew;Ground;Summary;;;
11/13/1969;Near Anderma, Russia;#CAMPO!;#CAMPO!;Aeroflot;Antonov An-12TB;12;9;3;12;9;3;0;Crashed on approach. Icing.;;;
11/19/1969;Mt. Pilot Knob, Glens Falls, New York;#CAMPO!;#CAMPO!;Mohawk Airlines;Fairchild-Hiller FH-227B;14;11;3;14;11;3;0;"Struck trees on the northwest slope of Pilot Knob Mountain, and impacted a rock cliff, after which the aircraft fell 38ft, becoming lodged between trees. The captain exceeded his clearance limits and flew the aircraft into a severe ""lee side"" mountain downdraft at an altitude insufficient for recovery.";;;
11/20/1969;Near Ikeja, Nigeria;#CAMPO!;#CAMPO!;Nigeria Airways;BAC VC-10-1101;87;76;11;87;76;11;0;The aircraft crashed and burned 8 miles from Lagos Airport where it was to have landed. Cause unknown.  Possibly insufficient monitoring of equipment. Allowing the aircraft to come down to an unsafe altitude without contact with the ground.;;;
12/03/1969;Caracas;10,5028;-66,9190;Air France;Boeing B-707-328B;62;41;21;62;41;21;0;At a height of 3,000 ft., the aircraft suddenly nosed  into the sea, 3 minutes after taking off. Cause unknown.  It appears that the report has been classified by the French Authorities until 2029.;;;
12/05/1969;Nnear Albuquerque, New Mexico;#CAMPO!;#CAMPO!;Private;Lockheed 18-08 Lodestar;9;9;2;9;9;2;0;The VFR rated pilot continued flight in poor weather. Airframe icing caused the left wing to fail in flight. The aircraft lost control and crashed. The Lodestar was not equipped with deicing boots.;;;
12/06/1969;Near Khantanga, Russia;#CAMPO!;#CAMPO!;Aeroflot;Antonov An-12PL;8;2;6;8;2;6;0;Crashed short of the runway on approach. Icing.;;;
12/08/1969;Near Keratea, Greece;#CAMPO!;#CAMPO!;Olympic Airways;Douglas DC-6B;90;85;5;90;85;5;0;The aircraft crashed into Mt. Pan, 25 miles SW of Athens while preparing to land. The flight crew deviated from the proper track and descended below the minimum safe altitude during approach.;;;
12/10/1969;Makhatchkala;42,9728;47,4937;Aeroflot;Ilyushin 14P;17;12;5;17;12;5;0;ATC lost contact with the aircraft shortly after it took off crashing into the ocean. Cause unknown. Possible collision with a flock of birds.;;;
12/22/1969;Nha Trang;12,2467;109,1970;Air Vietnam (South Vietnam);Douglas DC-6B;77;70;7;10;10;0;24;An explosive device was detonated in the cabin just as the aircraft was about to land. The blast damaged the aircraft's hydraulics. The aircraft became airborne, overran the runway and crashed into a school.;;;
12/23/1969;Near Luang Prabang, Laos;#CAMPO!;#CAMPO!;Laos Air;Douglas C-47A-25-DK;6;4;2;6;4;2;0;Crashed while approaching Luang Prabang Airport in thick fog.;;;
01/05/1970;Estocolmo;59,3294;18,0686;Spantax;Convair CV-990-30A-5;10;7;3;5;5;0;0;The plane developed trouble in the No. 4 engine and the takeoff was aborted and the plane returned to the gate.  It was decided to continue the ferry flight to Zurich on three engines.  As the aircraft started its take-off roll the nose yawed to the right. This was corrected by retarding no.1 engine power. The aircraft rotated at 134kts with 27deg. Flaps. While climbing, the aircraft banked 4 to 6 degrees to the right and the airspeed dropped to 10kts below V2. The plane then contacted some tree tops, banked 10 to 15 degrees and crashed. Unexpected early loss of external visual reference after take-off and loss of directional control during transition from visual to instrument flying. Windshear.;;;
01/12/1970;Near Villia Greece;#CAMPO!;#CAMPO!;Military - Royal Hellenic Air Force;Douglas C-47;27;22;5;23;19;4;0;The aircraft, carrying paratroopers, crashed into a mountain in fog.;;;
01/13/1970;Apia;-13,8333;-171,7500;Polynesian Airlines;Douglas DC-3;32;29;3;32;29;3;0;Crashed into a lagoon 400 yards past the end of the runway, seconds after taking off after the plane pitched up and stalled. Windshear, precipitation and turbulence.;;;
01/14/1970;Mt. Pumacona, Peru;#CAMPO!;#CAMPO!;Faucett;Douglas DC-4;28;24;4;28;24;4;0;Flew into a 10,500 ft. mountain. The mental state of the pilot-in-command adversely affected his judgement and efficiency. Contributing factors  ATC error, navigational aids not functional.;;;
01/25/1970;Nova Deli;28,6139;77,2089;Royal Nepal Airlines;Fokker F-27 Friendship 200;23;18;5;1;0;1;0;The aircraft crashed short of the runway after entering a thunderstorm and encountering windshear.;;;
01/25/1970;Near Poza Rica, Mexico;#CAMPO!;#CAMPO!;Charter -Federal Electricity Commission;Convair CV-240-2;19;15;4;18;14;4;0;Crashed into Vega Hill located six km east of the airfield while on approach. The plane was carrying Mexican journalists covering the presidential campaign.;;;
01/28/1970;Near Batagai, Russia;#CAMPO!;#CAMPO!;Aeroflot;Antonov AN-24;34;28;6;34;28;6;0;Crashed into a mountain while on approach after executing a premature descent.;;;
01/28/1970;Cleveland;41,4822;-81,6697;TAG Airlines;De Havilland Dove;9;7;2;9;7;2;0;The aircraft suffered an airframe failure while en route. Fatigue fracture of wing attachment fitting bolts. FAA replacement time exceeded.;;;
01/29/1970;Near Murmansk, Russia;#CAMPO!;#CAMPO!;Aeroflot;Tupolev TU-124;11;32;6;11;8;3;0;Collided with a snow-covered rocky mountain slope 40 km northeast of Batagay Airport at an altitude of 1020 meters. The crew had initiated a descent prematurely.;;;
02/04/1970;Apuseni mountains, Romania;#CAMPO!;#CAMPO!;Tarom;Antonov AN-24V;22;18;4;21;17;4;0; While descending in poor weather conditions, the airplane struck tree tops, stalled and crashed in a snow covered hill located in the Vladeasa Mountain Range, about 73 km southeast of Oradea Airport.;;;
02/04/1970;Near Corrientes, Argentina;#CAMPO!;#CAMPO!;Aerolineas Argentinas;Hawker Siddeley HS-748 1;37;33;4;37;33;4;0;Crashed in a storm 8 minutes after taking off. Went into a dive and crashed at a high rate of speed into the ground. Severe turbulence and adverse weather conditions.;;;
02/06/1970;Near Samarkand, USSR;#CAMPO!;#CAMPO!;Aeroflot;Ilyushin IL-18V;106;98;8;92;85;7;0;Crashed into a mountain at an elevation of 5,000 ft. 32 km northeast of Samarkand Airport.  Misidentification of the aircraft by the air traffic controller.;;;
02/10/1970;Long Island Sound, Connecticut;#CAMPO!;#CAMPO!;Pilgrim Airlines;de Havilland Canada DHC-6 Twin Otter 100;5;3;2;5;3;2;0;Crashed into Long Island Sound while on a flight from Groton to New York.  Fuel exhaustion resulting from inadequate flight preparation and erroneous in-flight decisions by the pilot-in-command.;;;
02/12/1970;Puerto Inírida;3,8750;-67,8603;Lineas AÃ©reas La Urraca;Douglas DC-3 (C-47-DL);12;8;4;12;8;4;2;Crashed while attempting to return to the airport after reporting an overspeeding propeller.;;;
02/15/1970;Santo Domingo;18,4720;-69,9020;Compania Dominicana de Aviacion;McDonnell Douglas DC-9-32;102;97;5;102;97;5;0;Two minutes after taking off , the crew reported losing an engine and turned back towards the airport. The plane then descended rapidly and crashed into the sea. Featherweight boxer Carlos Cruz and members of  the Puerto Rican women's national volleyball team killed.;;;
02/19/1970;República do Congo;#CAMPO!;#CAMPO!;Air Congo;Douglas DC-3;17;14;3;17;14;3;0;Crashed under unknown circumstances.;;;
02/21/1970;Zurique;47,3667;8,5500;Swissair;Convair CV-990-30A-6;47;38;9;47;38;9;0;About 9 minutes after taking off, the crew reported trouble with the aircraft's cabin pressure and radioed they were returning to the airport. The crew reported they suspected an explosion in the aft cargo hold. While returning to the airport the crew lost navigational instruments and electrical power. The cockpit filled with smoke and the plane crashed into a forest. Detonation of an explosive device in the rear section of the passenger cabin shortly after takeoff. A bomb with an altimeter trigger was believed to have been placed in a package mailed to an Israeli address by Palestinian extremists.;;;
03/06/1970;São Moritz;46,4971;9,8384;Bavaria Flug;Handley Page Jetstream 1;11;9;2;11;9;2;0;Crashed 3 km short of the runway into a snow bank. Disintegration of the No. 1 engine turbine wheel.;;;
03/14/1970;Belem Bay, Brazil;#CAMPO!;#CAMPO!;Paraense Transportes Aereos;Fairchild-Hiller FH-227B;40;35;5;38;34;4;0;Crashed into Guajara Bay, short of the runway while on approach during a storm.;;;
03/16/1970;Near Da Nang, South Vietnam;#CAMPO!;#CAMPO!;Military - U.S. Navy;Lockheed EC-121P;31;0;31;23;0;23;0;The pilot tried to stretch the approach to avoid workers on the runway, ran out of runway, attempted a go-around, was unable to gain altitude and crashed into several structures, trucks and a U.S. Navy Jet.;;;
03/26/1970;Colorado City, Arizona;36,9894;-112,9781;Grand Canyon Airlines;Piper PA-32;6;5;1;6;5;1;0;Flew into thunderstorms and turbulence, crashed while en route. Continued VFR flight into adverse weather conditions. Spatial disorientation.;;;
04/01/1970;Novosibirsk;55,0167;82,9333;Aeroflot;Antonov AN-24V;45;40;5;45;40;5;0;The aircraft crashed after colliding with a radiosonde weather balloon and disintegrated in the air.;;;
04/01/1970;Casablanca;33,5333;-7,5833;Royal Air Maroc;Aerospatiale Caravelle 3;82;76;6;61;56;5;0;The aircraft crashed 9.7 km short of the runway during approach in the fog and broke in two. During the descent, the fire alarm connected to the right engine came on in the cockpit and the flight engineer immediately switched all the power of the hydraulic pumps on the engine that the captain was shutting down, which blocked the transfer actions until the power supply on the left engine would be reactivated. At impact, controls started to function again but it was too late for the pilot-in-command to expect recovery.;;;
04/04/1970;Zaporíjia;47,8465;35,1493;Aeroflot;Rostov - Zaporozhye;35;30;5;7;6;1;0;The plane was destroyed when it crashed while on approach. The crew descended prematurely and was not monitored.;;;
04/21/1970;Manila;14,5823;120,9748;Philippine Air Lines;Hawker Siddeley HS-748-209;36;32;4;36;32;4;0;The aircraft was on a flight from Cauayan, Isabela to Manila when it crashed into mountainous terrain after a bomb explosion in the rear lavatory of the aircraft  broke off the tail section.;;;
04/25/1970;Rivolto, Italy;#CAMPO!;#CAMPO!;Military - Italian Air Force;Fairchild C-119G;19;12;7;17;10;7;0;Crashed after experiencing engine problems during the initial climb.;;;
04/28/1970;Kainantu;-6,2908;145,8718;Trans Australia Airlines;de Havilland Canada DHC-6 Twin Otter 100;11;9;2;8;6;2;0;Crashed while on approach to a dirt strip.The probable cause of the accident was that the pilot persisted with such determination or confidence in his attempts to reach his destination in the face of deteriorating weather conditions, that he did not ensure he could safely discontinue the approach at any time and still maintain visual reference to the significant terrain.;;;
05/02/1970;Near St. Croix, US Virgin Islands;#CAMPO!;#CAMPO!;Antillean Airlines;McDonnell Douglas DC-9-33CF;63;57;6;23;22;1;0;The flight was scheduled to fly from New York to St. Maarten. Because of poor visibility, the aircraft could not land at St. Maarten and was diverted to San Juan, Puerto Rico. Five minutes later the crew was told the weather had improved at St. Maarten and were directed back. After 3 missed landing attempts at St. Maarten, the crew asked to be diverted to St. Thomas. By this time, the plane was very low on fuel and the crew chose to divert to St. Croix. While trying to make St. Croix, the aircraft ran out of fuel and ditched into the sea, 35 miles from shore, sinking in 5,000 ft. of water. Improper management of fuel by the crew. Continued, unsuccessful attempts to land at St. Maarten until insufficient fuel remained to reach an alternate airport. A contributing factor was rain showers in the approaching zone not reported to the crew. Inadequate warning given to passengers before the ditching.;;;
05/04/1970;Hamilton AFB, California;#CAMPO!;#CAMPO!;Military - U.S. Air Force;Convair CV-240;14;0;14;13;0;13;0;The airplane struck trees and crashed on a mountain slope located eight miles from the airbase.;;;
05/06/1970;Mogadíscio;2,0412;45,3441;Somali Airlines;Vickers 785D Viscount;30;26;4;5;5;0;0;After losing all flight controls on approach, the aircraft hit the runway hard, collapsing the nose gear and sliding off the runway. In-flight fire of unknown origin which resulted in loss of the flight controls.;;;
05/09/1970;Iligan;8,2333;124,2500;Philippine Air Lines;Fokker F-27 Friendship 100;33;29;4;1;0;1;0;In almost zero visibility, control was lost during takeoff. The plane ran off the runway, the wing tip struck a rock pile and the plane cartwheeled.;;;
05/09/1970;Pellston;45,5545;-84,7823;Executive Jet Sales Inc.;Gates Learjet 23;6;4;2;6;4;2;0;The aircraft, cleared for an instrument landing, broke through scattered clouds at 400 feet, landing short of the runway, crashing into trees and exploding into a ball of fire. Illusions produced by the lack of visual cues during a circling approach over unlighted terrain at night to a runway not equipped with approach lights or other visual approach aides. Possibility of altimeter error. United Auto Worker's President, Walter Reuther, 63, and his wife killed along with Oskar Stronorov, William Wolfman and pilots George Evans and Joseph Karrafa.;;;
