date,location,operator,aboard,aboard_passangers,aboard_crew,fatalities,fatalities_passangers,fatalities_crew,ground,summary,country
1977-03-29 00:00:00,"Bainaha Valley, Indonesia",Merpati Nusantara Airlines,23,20,3,15,13,2,0,"After spotting a mountain in front of him, the pilot applied full power and went into a steep climb. The plane stalled and crashed into trees.", Canary Islands
1977-03-30 00:00:00,"Near Zhadanof, Russia",Aeroflot,27,23,4,8,5,3,0,"The crew continued their visual approach after entering an area of fog with visibility less than 500 m and losing sight of the ground. After deciding to go around, the right wing hit a 9-meter high pole. The wing caught fire and the number 2 engine failed. The fuselage hit the ground sideways in a field about 1,500 meters from the runway. The plane broke up and caught fire. The pilot-in-command decided to continue the approach below the glide under VFR mode in IMC conditions.", Indonesia
1977-04-04 00:00:00,"New Hope, Georgia",Southern Airways,85,81,4,62,60,2,8,The aircraft sustained a broken windshield and loss of power to both engines after penetrating a thunderstorm and encountering hail. The plane crash landed on a highway and exploded in flames. Total and unique loss of thrust from both engines while the aircraft was penetrating an area of severe thunderstorms with heavy precipitation and hail. The hail clogged bleeder valves in the engines causing multipe engine surges until the compressors tore apart. Contributing factor was the failure of the company's dispatcher to provide the flight crew with up-to-date severe weather information., Russia
1977-04-10 00:00:00,"SW of Bogota, Colombia",El Venado,35,31,4,35,31,4,0,Crashed on the slopes of the Rio Guape mountains. Found 1 month later. Deviation from course., Colombia
1977-04-19 00:00:00,"Tapa AFB, Estonia",Military - Soviet Air Force,21,15,6,21,15,6,0,Crashed into a building while attempting to land in snow and poor visibility., Georgia
1977-04-27 00:00:00,"Guatemala City, Guatemala",Aviateca,28,22,6,28,22,6,0,Failure of the No. 1 engine due to lack of oil. Mantenance error. Incorrectly connected high pressure oil hose., Estonia
1977-05-10 00:00:00,"Near Jericho, Jordan",Military - Israel Air Force,54,50,4,54,50,4,0,Crashed and exploded in the desert shortly after taking off . Crew error. Flight at an unsafe altitude into an area of unfamiliar terrain., Jordan
1977-05-13 00:00:00,"Beiruit, Lebanon",LOT Polish Airlines,9,0,9,9,0,9,0,The cargo plane struck power lines and trees while attempting to land., Guatemala
1978-06-26 00:00:00,"Off Bergen, Norway",Helikopter Service,18,16,2,18,16,2,0,The helicopter crashed 87 miles northwest of Bergen on a ferry run to an oil drillilng platform., Lebanon
1977-05-14 00:00:00,"Near Lusaka, Zambia",IAS Cargo,6,1,5,6,1,5,0,"The elevator assembly separated in mid-flight. The plane nose dived and crashed. The in-flight separation of the right hand horizontal stabilizer and elevator as a result of a combination of metal fatigue and inadequate failsafe design in the rear spar structure. Shortcomings in design assessment, certification and inspection procedures were contributory factors.", Zambia
1977-05-16 00:00:00,"New York, New York",New  York Helicopter,25,22,3,4,4,0,1,"While passengers were loading aboard the helicopter on top of the Pan Am building, the landing  gear collapsed causing the helicopter to tip on its side.  Four people, waiting to board the craft  were killed by the rotating blades. One of the blades tore loose and struck a window breaking in two. One-half of the blade then sailed two blocks striking and killing a pedestrian, 800 feet below the heliport. Fatigue failure of the upper right forward fitting of the right main landing gear tube assembly. The fatigue originated from a small surface pit of undetermined source.", Norway
1977-05-27 00:00:00,"Havana, Cuba",Aeroflot,69,59,10,67,57,10,0,Struck power lines and crashed 1 m from the runway while attempting to land., New York
1977-06-03 00:00:00,"Natal, Brazil",Military - Brazilian Air Force,18,16,2,18,16,2,0,, Brazil
1977-06-20 00:00:00,"Salto-Nueva Hesperides, Uruguay",Fuerza Aérea Uruguaya,15,13,2,12,10,2,0,Crashed into trees while making an ILS approach., Cuba
1977-06-21 00:00:00,Off Wake Island,Military - U.S. Navy,16,0,16,16,0,16,0,Crashed into the Pacific Ocean and exploded moments after taking off from Wake Island Air Base. The plane rose no higher than 400 ft. before crashing one mile from the end of the runway.,null
1977-07-06 00:00:00,"Saint Louis, Missouri",Fleming International Airways,3,0,3,3,0,3,0,"After taking off the cargo plane's No. 2 engine did not develop power, the plane rolled to the right and crashed. Attempted operation with known deficiencies in equipment. Failed to follow approved procedures. Inadequate maintenance and inspection.", Uruguay
1977-07-08 00:00:00,"Off Kirovograd, Ukraine",Aeroflot,7,NULL,NULL,6,NULL,NULL,0,Crashed into the Black Sea shortly after taking off from Kirovograd., Missouri
1977-07-14 00:00:00,"Near Cuangar, Angola",Military - Angolan Air Force,30,25,5,30,25,5,0,Shot down by rebels near the Namibia border as it took off., Ukraine
1977-07-20 00:00:00,"	Vitim, Russia",Aeroflot,40,34,6,40,34,6,0,"The crew attempted to take off in tailwind, stalled, contacted trees and crashed", Ethiopia
1977-07-20 00:00:00,"Jima, Ethiopia",Ethiopian Airlines,5,2,3,5,2,3,0,"The cargo plane crashed into a mountainside in poor weather, visibility and rain showers.", Angola
1977-07-24 00:00:00,"Near Puerto Montt, Chile",Military - Chilean Air Force,82,75,7,38,31,7,0,Crashed into a swamp and burst into flames as it attempted to land in heavy rain at night., Russia
1977-07-25 00:00:00,"Near Yoro, Honduras",Military - Honduran Air Force,40,36,4,25,NULL,NULL,0,The left engine exploded in flight and the plane crashed into mountainous terrain. Plane was overloaded with passengers., Honduras
1977-08-01 00:00:00,"Encino, California",Private KNBC Los Angeles,2,1,1,2,1,1,0,"The helicopter, piloted by Francis Gary Powers, 48, crashed in Balboa Park on the way back from covering a news story on a brush fire in Santa Barbara. Francis Gary Powers was famous for piloting the U-2 spy plane in 1960 that was shot down by the Russians and caused a major political crisis for President Eisenhower.  Powers was a helicopter pilot and newscaster for KNBC in Los Angeles. Power's cameraman was also killed. The helicopter apparently ran out of fuel.", Hawaii
1977-08-20 00:00:00,"San Jose, Costa Rica",Monarch Aviation,3,0,3,3,0,3,0,"The cargo plane took off struck trees, crashed and burned.", Chile
1977-08-25 00:00:00,"Kona, Hawaii",Island Airways,2,0,2,2,0,2,0,"The cargo plane stalled, went into a spin and crashed short of the runway. Failure to maintain flying speed.", Costa Rica
1977-09-02 00:00:00,Off Hong Kong,Transmeridian Air Cargo,4,0,4,4,0,4,0,"The No. 4 engine failed shortly after taking off. A fire developed and the plane crashed into the ocean. A loss of control following in-flight separation of the right-hand outboard wing section and the No.4 engine. These failures followed a No.4 engine failure, an internal engine fire and a fire in the aircraft fuel system eventually resulting in a massive external fire.",null
1977-09-04 00:00:00,"Near Cuenca, Ecuador",Servicios Aereos Nacionales Airways,33,29,4,33,29,4,0,Struck a mountain peak in the Cajas mountains  in poor weather . Flying VFR in IFR conditions., Ecuador
1977-09-06 00:00:00,"Mt. Iliamna, Alaska",Alaska Aeronautical Industries,13,11,2,13,11,2,0,"Crashed in level flight  into Mt. Iliamna glacier at 7,000 feet. Failure of the flight crew to use proper navigational procedures for the route being flown especially their failure to use the available backup means of navigation to verify the position and progress of the flight. Recovery of bodies or wreckage not possible.", California
1977-09-08 00:00:00,"Mt. Loi Hsam Hsao, Burma",Burma Airways,19,16,3,19,16,3,0,Crashed in the jungles of eastern Burma., Alaska
1977-09-12 00:00:00,"Yakutat, Alaska",Safe Air Cargo,4,0,4,4,0,4,0,The cargo plane did not gain altitude after taking off and crashed into trees 2.5 miles from the runway. The aircraft was overloaded and lost an engine on takeoff., Burma
1977-09-14 00:00:00,"Near Albuquerque, New Mexico",Military - U.S. Air Force,20,0,20,20,0,20,0,Crashed into a mountain peak in the Manzano range shortly after taking off and making a right bank. The aircraft was observed flying too low and did not heed the controller's warnings. Fatigue may have played a part in the accident., Alaska
1977-09-22 00:00:00,"Bucharest, Romania",Malev Hungarian Airlines,53,45,8,29,21,8,0,Crashed short of the runway. The aircraft was being flown at reduced power and went unnoticed by the crew until it struck the ground in level flight.., New Mexico
1979-08-29 00:00:00,"Near Kirsanov, Russia",Aeroflot,63,58,5,63,58,5,0,The aircraft lost control went into a spin and crashed after an uncommanded flap extension at FL270., Romania
1977-09-27 00:00:00,"Kuala Lumpur,  Malaysia",Japan Air Lines,79,69,10,34,26,8,0,The aircraft struck a hill 4 miles short of the runway while on  a VOR approach during a thunderstorm. Crew error. Descended below MDA., Russia
1977-10-20 00:00:00,"Near Gillsburg, Mississippi",L & J Company,26,24,2,6,4,2,0,"The crew diverted to Mc Comb because of low fuel. Both engines quit before the aircraft could land and a forced landing was attempted in a wooded area. The plane struck trees before it could make a forced landing in an open field. Lead singer Ronnie Van Zant, 29, guitarist Stevie Gaines, back up vocalist Cassie Gaines and assistant manager Dean Kilpatrick of the Lynyrd Skynyrd band killed.  Several other members of the band were seriously injured. Fuel exhaustion due to crew inattention of the fuel supply. Contributing factors were improper flight planning and a malfunction in the No.2 engine which caused a higher than normal fuel consumption.", Philippines
1977-10-21 00:00:00,"Mindoro, Philippines",Military - U.S. Marine Corps,37,33,4,24,NULL,NULL,0,"After lifting a water container the aircraft began rotating until control was lost and contact was made with the ground, shearing off the tail rotor and a large portion of the tail assembly. New engines were installed in the CH-53s to increase the power of the main rotor and on a whole to make the helicopter more powerful. However, it was soon evident that the tail rotor could not balance the increased power created by the main rotor. Under certain conditions the aircraft would become unstable and lose directional heading. Sikorsky warns of these conditions. To compensate for the mistake that had been made, Sikorsky designed and tested a bell crank system to stabilize the rear rotor. After seven years, this helicopter was still not retrofitted with the bell crank system. Gross weight of the container exceeded the lifting capacity of the helicopter. No restrains used by the passengers.", Mississippi
1977-11-03 00:00:00,"San Cristobal de las Casas, Mexico",Servicios Aereos Martinez Leon,13,12,1,13,12,1,0,"Exploded, crashed and burned on approach.", Italy
1977-11-19 00:00:00,"Rome, Italy",Ethiopian Airlines,5,2,3,5,2,3,0,The cargo plane failed to gain altitude and crashed into trees., Mexico
1977-11-19 00:00:00,"Near Funchal, Island of Madeira, Portugal",TAP (Air Portugal),164,156,8,131,125,6,0,"The aircraft landed 1,000 ft. past the aiming point of the runway in heavy rain, overran the runway and plunged off a cliff during a third landing attempt. Hydroplaning, due to poor drainage on the runway. Excessive speed during landing. In the last attempt, the plane was 44 ft high in the begining of the runway flying at 150 kt. Then a sudden tail wind increases the speed to 155 kt. Cross winds from several directions made the plane unstable. Tail winds alternated with frontal winds making the speed unstable. The plane only hit the runway after 800m. The same cross winds make it impossible to align to the center of the runway. Then aquaplaning did the rest.",  Malaysia
1977-11-21 00:00:00,"Near Bariloche, Argentina",Austral Lineas Aeras (Argentina),79,74,5,46,41,5,0,The flight crashed into high ground after a second landing attempt. Procedural error by the crew during the final approach in that they abandoned the ILS procedure. This was influenced by the interruption of the VOR signal., Argentina
1977-11-26 00:00:00,"Near Beziers, France",Military - French Air Force,32,28,4,32,28,4,0,Crashed into mountains north of the city in fog and adverse weather conditions.,null
1977-12-02 00:00:00,"Near Al Bayda, Lebanon",Balkan Bulgarian Airlines,165,159,6,59,59,0,0,"After not being able to land at the scheduled airport due to fog, the crew could not find the alternate airport, ran out of fuel and crashed.", France
